time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.201744364981,0.0320940371801,11.6636366515,6.27117089832,6.16005701511,0.0,0.618366027467,0.0308605563626,2.54787284829,-0.0388594642684,-0.198500280482,0.0,468.2352936655161,468.3806505930099,467.1369053698819,468.7288068232903
1.3800000000000008,0.240995036612,0.033732909641,11.815940511,6.26896910574,6.14880986198,0.0,0.69095790647,0.0235789738276,2.52881075415,-0.0326889824038,-0.171473197907,0.0,403.9766751113455,406.36772288432496,406.288943228167,406.8410296646609
1.4400000000000008,0.284977198865,0.0348789378567,11.9684575712,6.26738493121,6.13845376754,0.0,0.776033556643,0.0144660144079,2.55486632007,-0.0161201652916,-0.174956042283,0.0,421.4271440791688,421.09555173992965,420.9562638104839,422.387334947741
1.5000000000000009,0.334099344158,0.0354690670389,12.1214648238,6.26619874973,6.12788963009,0.0,0.8622623319,0.00511624564974,2.54522326139,-0.0283053074354,-0.178389637982,0.0,409.8159137380511,409.47782606746057,410.6865392440841,409.60429991595174
1.560000000000001,0.388965449674,0.0354333729421,12.2763149235,6.2643387429,6.11739623289,0.0,0.967596596503,-0.00647253284619,2.61606769905,-0.0370217810137,-0.168684945747,0.0,437.2579356617166,438.03561885037965,436.8835959137194,436.1558651322753
1.620000000000001,0.450832045175,0.0346099465004,12.4382022249,6.26193537819,6.10689591772,0.0,1.09567435312,-0.0212189250938,2.77952223552,-0.0469432219461,-0.192250382266,0.0,467.59576160377077,465.72785628888727,467.47636955274595,466.70187747514143
1.680000000000001,0.52066091544,0.0328416690402,12.610071146,6.25944540723,6.09616070787,0.0,1.23308554809,-0.0380032388384,2.94870221931,-0.0323817748042,-0.16062604557,0.0,468.27519609894944,470.6987878432127,469.9625473985628,471.0889841425482
1.740000000000001,0.598918553116,0.0300202175473,12.7917869233,6.25743137972,6.08629068821,0.0,1.37645963418,-0.0562463717535,3.10775996524,-0.0360494255855,-0.173650611876,0.0,469.3846012713516,468.34826357644585,468.1852332865713,467.89939386350017
1.8000000000000012,0.684887775947,0.0262033347619,12.977490703,6.25502095947,6.07607771191,0.0,1.49001342327,-0.071167451059,3.08217611786,-0.0500539868891,-0.164114512797,0.0,410.44939210465975,411.26442826634053,410.2506649472022,409.0041903511362
1.8600000000000012,0.77835630045,0.0213783155857,13.1640786057,6.2518557409,6.06623232109,0.0,1.62645781782,-0.0899466022848,3.13695826409,-0.0587861645668,-0.164040628849,0.0,436.9059154234878,436.88588896081603,438.9435938482352,438.21642374252355
1.9200000000000013,0.881614273125,0.0151609354759,13.3602908468,6.24789544467,6.05623471712,0.0,1.81648672137,-0.117725242513,3.40222951701,-0.0871256086283,-0.172369298306,0.0,502.6748011792017,502.04777890537196,504.2064348068139,502.1518481210954
1.9800000000000013,0.994985376857,0.00740930421162,13.5657513208,6.24312620863,6.04550724446,0.0,1.96342986894,-0.141109164385,3.44593554973,-0.0674461513043,-0.196438349492,0.0,438.9578201684607,436.9236632421339,436.7285116310243,438.36160569756703
2.0400000000000014,1.11607021556,-0.00161251463006,13.7684577141,6.23955367295,6.03395954466,0.0,2.07354619943,-0.159876519951,3.31104494864,-0.0471675295417,-0.185514617986,0.0,374.50378680008225,375.52118470690596,375.6532328164027,377.6113444445601
2.1000000000000014,1.24465374262,-0.0119324448349,13.9659323761,6.23713702772,6.02240455024,0.0,2.21343148093,-0.184320926079,3.27117741151,-0.0291929372177,-0.212973602544,0.0,412.40574436509974,409.9324616129107,409.0091917471977,410.6059510450752
2.1600000000000015,1.38296482266,-0.0239514590849,14.1652277677,6.23548251778,6.00980681674,0.0,2.39803877693,-0.216446927018,3.37114000292,-0.0245219158051,-0.204541924876,0.0,457.60201849649286,458.23070517905614,457.5240512364429,457.8956454912448
2.2200000000000015,1.53234789311,-0.0378852815002,14.3695624128,6.23355266118,5.99758347497,0.0,2.58240211671,-0.248135171191,3.43924195612,-0.0553793974775,-0.202134312078,0.0,450.24963163239806,450.4042537599409,449.8810446792389,447.37479295627656
2.2800000000000016,1.69332840594,-0.0538140972257,14.5789552558,6.23055044408,5.98562424111,0.0,2.78459923332,-0.283099406892,3.53956496299,-0.0410633653647,-0.194223468787,0.0,460.7550193399229,461.3426945491,461.4071891072755,462.53456616824633
2.3400000000000016,1.86722287162,-0.0719899463193,14.796074893,6.22880345944,5.97378368771,0.0,3.01283892397,-0.322922448252,3.69651429453,-0.0121787048407,-0.204439042492,0.0,481.49208321965995,480.68359117644405,480.0999733422319,482.28639859089395
2.4000000000000017,2.05351078812,-0.0923213451118,15.0177185178,6.22828998681,5.96133235182,0.0,3.19765381686,-0.354813069435,3.69101135821,-0.00215365650412,-0.214524490017,0.0,432.57340612643617,431.67930780893874,430.41172890934695,431.25954529809366
2.4600000000000017,2.25129300602,-0.114603282962,15.2395684356,6.22815295412,5.9482821025,0.0,3.39602281939,-0.387891766023,3.70325157613,-0.00254562040429,-0.224237722303,0.0,439.2821877999985,438.42829845214504,438.9983918026593,438.9659105455762
2.520000000000002,2.46106477844,-0.138848481784,15.4617079541,6.22790121457,5.93424999499,0.0,3.59732418832,-0.420261094343,3.70066805186,-0.00771894793119,-0.272370304837,0.0,437.36349279533033,433.276147737619,436.11277989729217,435.68048201379634
2.580000000000002,2.68254078386,-0.164945061588,15.6819474549,6.2274139508,5.91776896066,0.0,3.78633325631,-0.449631487883,3.64004544845,-0.00893768311237,-0.279753763448,0.0,418.0858320665625,417.3602055130156,416.6604883553523,416.5540237701124
2.640000000000002,2.91639289443,-0.192921486874,15.9005129163,6.22752135515,5.90106016154,0.0,4.00991480373,-0.482877033707,3.64446590067,0.0174457797859,-0.276052498316,0.0,441.9870757539102,442.2131089153955,439.67427954055694,441.85501311456153
2.700000000000002,3.16428208222,-0.222928370822,16.1200952653,6.22891865329,5.88447719326,0.0,4.25419816507,-0.517176992439,3.67375678222,0.0329651408539,-0.27705013195,0.0,451.5956418523733,451.4391854550953,452.21029199021945,453.45889856433774
2.760000000000002,3.42707264404,-0.254953619772,16.3412322494,6.23154793107,5.86736691373,0.0,4.50659397961,-0.550056202206,3.69624362434,0.0596116631003,-0.310914217802,0.0,453.73113094153985,450.9206908828354,451.8452935642798,453.9896551509862
2.820000000000002,3.7058306618,-0.288953801013,16.5647822254,6.23532875903,5.84864321162,0.0,4.78659130976,-0.582854377069,3.75380467555,0.0690696930953,-0.314454781726,0.0,467.43188537173484,467.0615574235578,466.93775210321485,467.67775785089674
2.880000000000002,4.00154244072,-0.324822619326,16.7912509148,6.2393494714,5.82934001708,0.0,5.0716706653,-0.612322771819,3.79351294384,0.0625434846662,-0.342975696357,0.0,465.592862028388,463.25288854365715,465.8953516097316,465.38785031691
2.940000000000002,4.31221185924,-0.362161459707,17.0148985261,6.24319843051,5.80861854134,0.0,5.28515446061,-0.632024224888,3.66067628664,0.0671803193409,-0.350590366376,0.0,406.3595104904176,405.54087273037555,408.227482600601,408.6445131136437
3.000000000000002,4.63820426437,-0.40079661896,17.2348099661,6.24736053101,5.78726617423,0.0,5.58249402572,-0.655391284037,3.66793518048,0.0734179740346,-0.369323414593,0.0,460.8954030793977,459.2854604122026,460.1130211861094,460.61012969095816
3.0600000000000023,4.98065902212,-0.440642323091,17.4518110804,6.2517497046,5.76495769639,0.0,5.83385752164,-0.672449739198,3.56424836979,0.0726176949732,-0.377288599379,0.0,425.3140554167931,424.4810705859558,424.14277092391103,424.0784537378267
3.1200000000000023,5.33989894141,-0.481519533801,17.6648879152,6.25617639056,5.74207801777,0.0,6.14198662762,-0.689710303083,3.5364386279,0.0760021790697,-0.390926528057,0.0,456.0773736059403,454.8393608499,455.47946539279974,455.75419993910685
3.1800000000000024,5.71659206048,-0.52329361041,17.8738160295,6.2603033194,5.71862010061,0.0,6.41557626405,-0.702416859041,3.42639322496,0.0476554878824,-0.391042649059,0.0,429.80707501606406,429.6330636632553,431.04735461111017,428.6481197407889
